N,S,M,L,XL
3.0517578125e-05,94.492,175.604,411.521,1786.097
0.0001220703125,95.451,178.035,422.39,1775.578
0.00048828125,95.565,177.066,411.115,1906.099
0.001953125,94.818,172.31,401.126,1702.816
0.0078125,89.233,162.956,375.584,1585.763
0.03125,82.05,150.26,346.086,1406.638
0.125,68.314,126.947,292.678,1086.494
0.5,55.263,101.08,234.535,799.327
2,39.783,70.542,159.864,511.537
8,24.828,43.447,95.664,317.231
