N,S,M,L,XL
186,0.94393150914890045,0.94901170842251037,0.95224506924045316,0.95971464540495177
187,0.94376363941581332,0.95027067858491754,0.95207721359630715,0.95963071758287877
188,0.94510659728051027,0.94964119350371401,0.95224506924045316,0.96013428451531679
189,0.94493872754742325,0.94901170842251037,0.95123793537557699,0.95933697020562314
190,0.94527446701359741,0.9503965756011582,0.95249685270667228,0.95942089802769615
191,0.94393150914890045,0.94863401737378827,0.95182543013008813,0.95929500629458664
192,0.94409937888198758,0.9492635024549918,0.95224506924045316,0.95925304238355014
193,0.94359576968272618,0.94875991439002894,0.95274863617289129,0.96055392362568193
194,0.94477085781433612,0.9492635024549918,0.951405791019723,0.96013428451531679
195,0.94426724861507472,0.94800453229258463,0.95216114141838015,0.95954678976080565
196,0.94460298808124898,0.94901170842251037,0.95165757448594213,0.95958875367184227
197,0.94510659728051027,0.94964119350371401,0.95375577003776757,0.95925304238355014
198,0.94510659728051027,0.94863401737378827,0.95073436844313886,0.95971464540495177
199,0.94443511834816185,0.9492635024549918,0.95157364666386912,0.96046999580360892
200,0.94594594594594594,0.94838222334130684,0.95098615190935798,0.95946286193873265
201,0.94477085781433612,0.94813042930882541,0.95199328577423414,0.95992446496013428
202,0.94393150914890045,0.94888581140626971,0.95266470835081829,0.9602182123373898
203,0.94225281181802922,0.94813042930882541,0.95148971884179601,0.95942089802769615
204,0.94510659728051027,0.94724915019514033,0.95274863617289129,0.95954678976080565
205,0.94493872754742325,0.94913760543875114,0.95249685270667228,0.95967268149391527
206,0.94544233674668454,0.94938939947123258,0.95132186319765,0.96009232060428029
207,0.94393150914890045,0.94901170842251037,0.95232899706252627,0.95887536718422162
208,0.94208494208494209,0.95064836963363963,0.95123793537557699,0.95950482584976915
209,0.94561020647977168,0.94762684124386254,0.95123793537557699,0.9587075115400755
210,0.94678529461138161,0.94951529648747324,0.95207721359630715,0.96051195971464542
211,0.94510659728051027,0.94901170842251037,0.95383969785984057,0.95950482584976915
212,0.94561020647977168,0.94787863527634397,0.95039865715484684,0.95900125891733112
213,0.94393150914890045,0.94875991439002894,0.95174150230801513,0.95967268149391527
214,0.94409937888198758,0.94888581140626971,0.95258078052874529,0.95984053713806128
215,0.94477085781433612,0.94813042930882541,0.95249685270667228,0.95929500629458664
216,0.94376363941581332,0.94901170842251037,0.95073436844313886,0.95975660931598827
217,0.94443511834816185,0.94813042930882541,0.95190935795216114,0.95933697020562314
218,0.94426724861507472,0.9500188845524361,0.95232899706252627,0.96038606798153592
219,0.94443511834816185,0.94863401737378827,0.95249685270667228,0.95933697020562314
220,0.94292429075037776,0.94787863527634397,0.95216114141838015,0.95925304238355014
221,0.94527446701359741,0.95064836963363963,0.95266470835081829,0.95925304238355014
222,0.94342789994963905,0.95014478156867688,0.95249685270667228,0.96046999580360892
223,0.94477085781433612,0.9500188845524361,0.95107007973143098,0.96005035669324379
224,0.94527446701359741,0.95027067858491754,0.95023080151070083,0.95946286193873265
225,0.94544233674668454,0.95102606068236184,0.95241292488459928,0.95958875367184227
226,0.94393150914890045,0.94813042930882541,0.95224506924045316,0.96051195971464542
227,0.94510659728051027,0.94989298753619544,0.95207721359630715,0.96038606798153592
228,0.94477085781433612,0.94989298753619544,0.95300041963911042,0.95937893411665964
229,0.94460298808124898,0.94624197406521471,0.95174150230801513,0.95963071758287877
230,0.94493872754742325,0.94976709051995467,0.95300041963911042,0.95967268149391527
231,0.94258855128420349,0.94838222334130684,0.95274863617289129,0.96013428451531679
232,0.94460298808124898,0.95027067858491754,0.95232899706252627,0.95937893411665964
233,0.94326003021655191,0.94724915019514033,0.95232899706252627,0.96005035669324379
234,0.94342789994963905,0.95090016366612107,0.95342005874947544,0.96005035669324379
235,0.94477085781433612,0.94938939947123258,0.95199328577423414,0.95996642887117078
236,0.94426724861507472,0.95014478156867688,0.95232899706252627,0.95988250104909778
237,0.94258855128420349,0.94863401737378827,0.95241292488459928,0.95946286193873265
238,0.94393150914890045,0.94913760543875114,0.95107007973143098,0.95942089802769615
239,0.94443511834816185,0.9485081203575475,0.95224506924045316,0.96000839278220729
240,0.94527446701359741,0.94888581140626971,0.95300041963911042,0.9601762484263533
241,0.94342789994963905,0.94913760543875114,0.95258078052874529,0.9602182123373898
242,0.94460298808124898,0.95052247261739897,0.95232899706252627,0.96009232060428029
243,0.94376363941581332,0.9492635024549918,0.95165757448594213,0.96042803189257242
244,0.94292429075037776,0.94976709051995467,0.95249685270667228,0.95946286193873265
245,0.94460298808124898,0.94875991439002894,0.95207721359630715,0.95988250104909778
246,0.94376363941581332,0.95027067858491754,0.95073436844313886,0.95963071758287877
247,0.94477085781433612,0.94938939947123258,0.95266470835081829,0.95988250104909778
248,0.94544233674668454,0.9503965756011582,0.95107007973143098,0.95967268149391527
249,0.94510659728051027,0.94875991439002894,0.95207721359630715,0.96067981535879143
250,0.94460298808124898,0.94875991439002894,0.95325220310532943,0.9601762484263533
251,0.94527446701359741,0.9477527382601032,0.95232899706252627,0.95971464540495177
252,0.94326003021655191,0.95027067858491754,0.95224506924045316,0.95979857322702478
253,0.94443511834816185,0.94913760543875114,0.95165757448594213,0.95946286193873265
254,0.94326003021655191,0.94976709051995467,0.95266470835081829,0.95975660931598827
255,0.94326003021655191,0.94938939947123258,0.951405791019723,0.95954678976080565
256,0.94292429075037776,0.94901170842251037,0.95266470835081829,0.95954678976080565
257,0.94326003021655191,0.94964119350371401,0.9528325639949643,0.96005035669324379
258,0.94527446701359741,0.95014478156867688,0.95065044062106585,0.95942089802769615
259,0.94409937888198758,0.94989298753619544,0.95308434746118342,0.95929500629458664
260,0.94258855128420349,0.94800453229258463,0.95232899706252627,0.96005035669324379
261,0.94359576968272618,0.94875991439002894,0.95174150230801513,0.95921107847251363
262,0.94359576968272618,0.95014478156867688,0.95232899706252627,0.96042803189257242
263,0.94460298808124898,0.94989298753619544,0.95199328577423414,0.96067981535879143
264,0.94342789994963905,0.94951529648747324,0.95274863617289129,0.95996642887117078
265,0.94477085781433612,0.94989298753619544,0.95224506924045316,0.95946286193873265
266,0.94326003021655191,0.9500188845524361,0.95308434746118342,0.95921107847251363
267,0.94443511834816185,0.95014478156867688,0.95308434746118342,0.95946286193873265
268,0.94359576968272618,0.94838222334130684,0.9528325639949643,0.9602182123373898
269,0.94258855128420349,0.94901170842251037,0.951405791019723,0.95883340327318511
270,0.94426724861507472,0.94875991439002894,0.95190935795216114,0.96034410407049942
271,0.94191707235185496,0.94863401737378827,0.95123793537557699,0.96063785144775493
272,0.94376363941581332,0.94913760543875114,0.95300041963911042,0.95954678976080565
273,0.94409937888198758,0.95027067858491754,0.95207721359630715,0.95979857322702478
274,0.94510659728051027,0.94863401737378827,0.95115400755350399,0.95942089802769615
275,0.94359576968272618,0.95064836963363963,0.95358791439362145,0.96000839278220729
276,0.94292429075037776,0.94938939947123258,0.95232899706252627,0.95904322282836763
277,0.94493872754742325,0.94976709051995467,0.951405791019723,0.95992446496013428
278,0.94258855128420349,0.94888581140626971,0.95224506924045316,0.95925304238355014
279,0.94544233674668454,0.9492635024549918,0.951405791019723,0.95908518673940413
280,0.94342789994963905,0.94951529648747324,0.95325220310532943,0.95963071758287877
281,0.94376363941581332,0.95278861890973188,0.95266470835081829,0.95921107847251363
282,0.94292429075037776,0.95140375173108394,0.95249685270667228,0.96063785144775493
283,0.94426724861507472,0.94787863527634397,0.95249685270667228,0.96000839278220729
284,0.94409937888198758,0.95052247261739897,0.95174150230801513,0.95988250104909778
285,0.94561020647977168,0.9485081203575475,0.95207721359630715,0.9587075115400755
286,0.94359576968272618,0.94938939947123258,0.95199328577423414,0.95967268149391527
287,0.94258855128420349,0.95052247261739897,0.95358791439362145,0.96030214015946291
288,0.94460298808124898,0.94913760543875114,0.95081829626521197,0.95921107847251363
289,0.94393150914890045,0.94901170842251037,0.95157364666386912,0.95996642887117078
290,0.94342789994963905,0.95014478156867688,0.95182543013008813,0.95984053713806128
291,0.94460298808124898,0.94964119350371401,0.95157364666386912,0.95900125891733112
292,0.94409937888198758,0.95027067858491754,0.95174150230801513,0.96013428451531679
293,0.94376363941581332,0.94875991439002894,0.95216114141838015,0.95925304238355014
294,0.94342789994963905,0.95027067858491754,0.95056651279899285,0.95992446496013428
295,0.94326003021655191,0.94938939947123258,0.95224506924045316,0.95912715065044063
296,0.94443511834816185,0.94989298753619544,0.951405791019723,0.9602601762484263
297,0.94292429075037776,0.94825632632506607,0.95216114141838015,0.95988250104909778
298,0.94577807621285881,0.94901170842251037,0.95182543013008813,0.95996642887117078
299,0.94460298808124898,0.94989298753619544,0.95073436844313886,0.95937893411665964
300,0.94242068155111636,0.94976709051995467,0.9529164918170373,0.96097356273604695
301,0.94460298808124898,0.94838222334130684,0.951405791019723,0.95992446496013428
302,0.94393150914890045,0.94762684124386254,0.95182543013008813,0.95916911456147713
303,0.94409937888198758,0.9492635024549918,0.95266470835081829,0.95984053713806128
304,0.94376363941581332,0.94888581140626971,0.95107007973143098,0.95958875367184227
305,0.94242068155111636,0.9503965756011582,0.95216114141838015,0.95958875367184227
306,0.94443511834816185,0.94762684124386254,0.95216114141838015,0.95988250104909778
307,0.94409937888198758,0.94989298753619544,0.95165757448594213,0.95912715065044063
308,0.94477085781433612,0.9492635024549918,0.95098615190935798,0.95937893411665964
309,0.94359576968272618,0.94951529648747324,0.9528325639949643,0.95988250104909778
310,0.94477085781433612,0.94863401737378827,0.95182543013008813,0.96000839278220729
311,0.94594594594594594,0.95064836963363963,0.95157364666386912,0.96005035669324379
312,0.94242068155111636,0.94875991439002894,0.9529164918170373,0.9602601762484263
313,0.94443511834816185,0.94964119350371401,0.95065044062106585,0.96059588753671843
314,0.94359576968272618,0.94800453229258463,0.95249685270667228,0.9602601762484263
315,0.94342789994963905,0.94976709051995467,0.95409148132605959,0.9602601762484263
316,0.94275642101729062,0.95077426664988041,0.95216114141838015,0.96030214015946291
317,0.94443511834816185,0.94901170842251037,0.95123793537557699,0.96059588753671843
318,0.94544233674668454,0.9477527382601032,0.95224506924045316,0.95946286193873265
319,0.94258855128420349,0.94800453229258463,0.95190935795216114,0.95979857322702478
320,0.94577807621285881,0.94913760543875114,0.95190935795216114,0.95975660931598827
321,0.94409937888198758,0.94888581140626971,0.95241292488459928,0.96034410407049942
322,0.94292429075037776,0.94901170842251037,0.95224506924045316,0.9602182123373898
323,0.94460298808124898,0.94787863527634397,0.95274863617289129,0.96009232060428029
324,0.94409937888198758,0.94901170842251037,0.95148971884179601,0.95925304238355014
325,0.94309216048346478,0.94938939947123258,0.95174150230801513,0.95988250104909778
326,0.94393150914890045,0.9503965756011582,0.95081829626521197,0.95921107847251363
327,0.94561020647977168,0.95077426664988041,0.95107007973143098,0.95950482584976915
328,0.94393150914890045,0.9503965756011582,0.95258078052874529,0.95984053713806128
329,0.94242068155111636,0.94863401737378827,0.95241292488459928,0.95975660931598827
330,0.94477085781433612,0.95052247261739897,0.95190935795216114,0.95946286193873265
331,0.94477085781433612,0.95014478156867688,0.95199328577423414,0.95975660931598827
332,0.94510659728051027,0.95027067858491754,0.95249685270667228,0.95992446496013428
333,0.94393150914890045,0.94875991439002894,0.95115400755350399,0.96055392362568193
334,0.94426724861507472,0.94951529648747324,0.95123793537557699,0.95954678976080565
335,0.94460298808124898,0.94875991439002894,0.95182543013008813,0.95925304238355014
336,0.94359576968272618,0.9485081203575475,0.9528325639949643,0.95942089802769615
337,0.94275642101729062,0.94787863527634397,0.95300041963911042,0.96038606798153592
338,0.94544233674668454,0.94888581140626971,0.95232899706252627,0.9602601762484263
339,0.94493872754742325,0.94913760543875114,0.95199328577423414,0.95996642887117078
340,0.94426724861507472,0.94938939947123258,0.95232899706252627,0.96000839278220729
341,0.94594594594594594,0.94951529648747324,0.95224506924045316,0.9602601762484263
342,0.94477085781433612,0.9492635024549918,0.95157364666386912,0.95937893411665964
343,0.94326003021655191,0.94888581140626971,0.95216114141838015,0.95963071758287877
344,0.94426724861507472,0.9477527382601032,0.95199328577423414,0.95971464540495177
345,0.94577807621285881,0.95152964874732471,0.95249685270667228,0.96042803189257242
346,0.94460298808124898,0.94888581140626971,0.95358791439362145,0.95975660931598827
347,0.94527446701359741,0.94989298753619544,0.95216114141838015,0.96042803189257242
348,0.94309216048346478,0.95064836963363963,0.95316827528325643,0.96000839278220729
349,0.94376363941581332,0.94913760543875114,0.951405791019723,0.95937893411665964
350,0.94242068155111636,0.94888581140626971,0.95241292488459928,0.95996642887117078
351,0.94661742487829448,0.94964119350371401,0.951405791019723,0.96093159882501045
352,0.94359576968272618,0.94938939947123258,0.95073436844313886,0.96005035669324379
353,0.94426724861507472,0.94888581140626971,0.951405791019723,0.95984053713806128
354,0.94342789994963905,0.9503965756011582,0.95165757448594213,0.95975660931598827
355,0.94493872754742325,0.94800453229258463,0.9529164918170373,0.96042803189257242
356,0.94527446701359741,0.95027067858491754,0.95266470835081829,0.96005035669324379
357,0.94460298808124898,0.95027067858491754,0.9529164918170373,0.96005035669324379
358,0.94544233674668454,0.94913760543875114,0.9529164918170373,0.96055392362568193
359,0.94443511834816185,0.94938939947123258,0.95308434746118342,0.95916911456147713
360,0.94409937888198758,0.94938939947123258,0.95056651279899285,0.96030214015946291
361,0.94426724861507472,0.94976709051995467,0.95123793537557699,0.96059588753671843
362,0.94477085781433612,0.9511519576986025,0.95081829626521197,0.95975660931598827
363,0.94443511834816185,0.94762684124386254,0.95199328577423414,0.95971464540495177
364,0.94477085781433612,0.94989298753619544,0.951405791019723,0.95933697020562314
365,0.94376363941581332,0.94938939947123258,0.95174150230801513,0.95946286193873265
366,0.94493872754742325,0.94888581140626971,0.95258078052874529,0.95946286193873265
367,0.94426724861507472,0.94976709051995467,0.95224506924045316,0.95992446496013428
368,0.94443511834816185,0.95014478156867688,0.95165757448594213,0.9587914393621485
