N,S,M,L,XL
78,0.85882155447372843,0.87045197028830412,0.88375996642887122,0.90381871590432228
79,0.85898942420681557,0.86994838222334125,0.88409567771716324,0.90369282417121277
80,0.8576464663421185,0.86957069117461916,0.8835081829626521,0.90323122114981114
81,0.85731072687594423,0.8694447941583785,0.88283676038606795,0.90356693243810327
82,0.85630350847742154,0.86894120609341563,0.8820814099874108,0.90285354595048262
83,0.8551284203458116,0.86818582399597133,0.88191355434326479,0.90239194292908098
84,0.85462481114655031,0.86780813294724912,0.88132605958875365,0.90218212337389847
85,0.85546415981198587,0.86768223593100846,0.88140998741082666,0.90218212337389847
86,0.85496055061272458,0.86680095681732339,0.88073856483424251,0.90151070079731432
87,0.85462481114655031,0.86654916278484195,0.88073856483424251,0.90113302559798569
88,0.85428907168037604,0.86654916278484195,0.87973143096936635,0.90083927822073018
89,0.85479268087963745,0.86617147173611986,0.87931179185900121,0.90046160302140155
90,0.85344972301494038,0.86604557471987909,0.87855644146034406,0.90020981955518253
91,0.85277824408259195,0.86566788367115699,0.87805287452790604,0.89995803608896352
92,0.85311398354876611,0.86516429560619412,0.87704574066302976,0.89983214435585401
93,0.85244250461641768,0.86453481052499059,0.87578682333193458,0.89979018044481751
94,0.85193889541715628,0.86264635528137978,0.87587075115400759,0.89899286613512375
95,0.85160315595098202,0.86289814931386122,0.87545111204364245,0.89882501049097774
96,0.85059593755245932,0.86226866423265769,0.87536718422156945,0.89861519093579523
97,0.84942084942084939,0.86163917915145416,0.87503147293327743,0.8983214435585396
98,0.84824576128923956,0.86088379705400986,0.87494754511120432,0.89756609315988245
99,0.84723854289071676,0.85949892987536192,0.87545111204364245,0.89769198489299207
100,0.84757428235689103,0.85886944479415839,0.87511540075535044,0.89672681493915229
101,0.84723854289071676,0.85849175374543618,0.87511540075535044,0.89647503147293328
102,0.84606345475910694,0.85748457761551056,0.87352077213596302,0.89634913973982377
103,0.8458955850260198,0.85710688656678835,0.87385648342425515,0.89592950062945864
104,0.84455262716132284,0.85735868059926978,0.873185060847671,0.89563575325220313
105,0.84522410609367127,0.85647740148558482,0.87284934955937898,0.89550986151909362
106,0.84488836662749711,0.85647740148558482,0.87234578262694085,0.89513218631976499
107,0.84472049689440998,0.85597381342062195,0.87192614351657571,0.89479647503147297
108,0.84404901796206144,0.85471484325821478,0.87091900965169955,0.89475451112043647
109,0.84287392983045162,0.85358177011204839,0.87108686529584556,0.89429290809903483
110,0.84186671143192882,0.85332997607956695,0.87075115400755354,0.89420898027696183
