N,S,M,L,XL
186,0.94493872754742325,0.94875991439002894,0.95300041963911042,0.95992446496013428
187,0.94376363941581332,0.94838222334130684,0.95333613092740244,0.96080570709190094
188,0.94258855128420349,0.94750094422762177,0.95325220310532943,0.96034410407049942
189,0.94460298808124898,0.94787863527634397,0.95316827528325643,0.96088963491397394
190,0.94225281181802922,0.94762684124386254,0.9529164918170373,0.96080570709190094
191,0.94158133288568069,0.94636787108145537,0.95266470835081829,0.96046999580360892
192,0.94376363941581332,0.94875991439002894,0.95148971884179601,0.96088963491397394
193,0.94493872754742325,0.94888581140626971,0.95182543013008813,0.96046999580360892
194,0.94292429075037776,0.94750094422762177,0.95148971884179601,0.96143516575744858
195,0.94309216048346478,0.9485081203575475,0.95258078052874529,0.96005035669324379
196,0.94342789994963905,0.94989298753619544,0.95207721359630715,0.96005035669324379
197,0.94594594594594594,0.94888581140626971,0.95148971884179601,0.95984053713806128
198,0.94292429075037776,0.94888581140626971,0.95157364666386912,0.96000839278220729
199,0.94326003021655191,0.94901170842251037,0.95409148132605959,0.96046999580360892
200,0.94426724861507472,0.94875991439002894,0.95157364666386912,0.96013428451531679
201,0.94510659728051027,0.9473750472113811,0.95325220310532943,0.96109945446915657
202,0.94191707235185496,0.94838222334130684,0.95325220310532943,0.96126731011330258
203,0.94426724861507472,0.94901170842251037,0.95350398657154845,0.96072177926982794
204,0.94242068155111636,0.94863401737378827,0.95241292488459928,0.96059588753671843
205,0.94409937888198758,0.94800453229258463,0.95207721359630715,0.95975660931598827
206,0.94426724861507472,0.94838222334130684,0.95207721359630715,0.96046999580360892
207,0.94376363941581332,0.94901170842251037,0.95190935795216114,0.96139320184641208
208,0.94409937888198758,0.9492635024549918,0.9528325639949643,0.96013428451531679
209,0.94258855128420349,0.9485081203575475,0.95182543013008813,0.96114141838019307
210,0.94409937888198758,0.94813042930882541,0.9529164918170373,0.9602182123373898
211,0.94409937888198758,0.94762684124386254,0.95266470835081829,0.95984053713806128
212,0.94443511834816185,0.94787863527634397,0.95232899706252627,0.96046999580360892
213,0.94342789994963905,0.94813042930882541,0.95333613092740244,0.96030214015946291
214,0.94393150914890045,0.9477527382601032,0.95182543013008813,0.96038606798153592
215,0.94460298808124898,0.94913760543875114,0.9529164918170373,0.96051195971464542
216,0.94460298808124898,0.9485081203575475,0.95249685270667228,0.95946286193873265
