epoch,acc,loss,val_acc,val_loss
0,0.1070967705980424,2.9282881444500339,0.099999995902180672,2.9288641810417175
1,0.10129031947543544,2.9281050543631277,0.084999995306134224,2.9279491305351257
2,0.088387094077564052,2.9281185365492299,0.084999995306134224,2.9297837018966675
3,0.11419354475313617,2.9270266025297103,0.11999999545514584,2.9269977807998657
4,0.10322580282245913,2.9268858509678997,0.074999996460974216,2.9284300804138184
5,0.1006451559162909,2.9264697413290701,0.079999996349215508,2.9260762929916382
6,0.10451612513392203,2.9260196993427892,0.079999997280538082,2.9277524948120117
7,0.099999995721924695,2.9261040764470256,0.10499999672174454,2.9250699281692505
8,0.096129028667365349,2.9263835107126543,0.099999998696148396,2.9252360463142395
9,0.099999996563119267,2.9249435701677875,0.099999997764825821,2.924559473991394
10,0.096129028547194698,2.9246635667739378,0.074999998323619366,2.9245949387550354
11,0.096129029148047968,2.9246167444413707,0.06499999575316906,2.9260423183441162
12,0.098709673410461801,2.9240074003896406,0.11999999545514584,2.9229915738105774
13,0.10064515771885071,2.9233925419469036,0.11499999742954969,2.9233648777008057
14,0.10903225418540739,2.9229540517253261,0.13999998942017555,2.9204847812652588
15,0.10064515771885071,2.9229845000851538,0.099999996833503246,2.9222880005836487
16,0.11225806152628313,2.9216279983520508,0.11999999545514584,2.9218166470527649
17,0.095483866790609981,2.922386415543095,0.13499999791383743,2.9196321368217468
18,0.10967741642267473,2.921210273619621,0.079999997280538082,2.9207192659378052
19,0.10064515795919203,2.9215476589818157,0.10499999672174454,2.9203615188598633
20,0.092903222287854845,2.9210855807027509,0.084999998100101948,2.9211927652359009
21,0.10709677011735978,2.9202255510514781,0.099999998696148396,2.9200271964073181
22,0.10258064130621572,2.91973513941611,0.11499999463558197,2.9187992811203003
23,0.100645158319704,2.9195827668712986,0.079999999143183231,2.9178206920623779
24,0.092258062574171254,2.9193509394122708,0.10499999672174454,2.9189253449440002
25,0.10064515807936268,2.9189573641746276,0.1099999975413084,2.9189262986183167
26,0.10709677023753043,2.9184752048984652,0.1099999975413084,2.9170525670051575
27,0.10193547966980165,2.9176640895105179,0.11999999359250069,2.9169532060623169
28,0.09419354471948839,2.9181261524077384,0.11999999545514584,2.9177287220954895
29,0.099354835647729137,2.9171552888808714,0.099999994970858097,2.9159685969352722
30,0.098709673770973755,2.9168939205908004,0.11999999545514584,2.9166054129600525
31,0.10322580234177652,2.9163160862461215,0.14999999292194843,2.9138273000717163
32,0.10838709302967595,2.9161733888810679,0.094999996945261955,2.9168359637260437
33,0.10258064250792226,2.9153512985475603,0.10499999206513166,2.9176258444786072
34,0.10967741654284539,2.9152468096825386,0.074999997392296791,2.9145876169204712
35,0.090967739181172458,2.9157420204531763,0.064999997615814209,2.9155389666557312
36,0.094838706836585074,2.9145763381834953,0.08999999426305294,2.9136487245559692
37,0.10645160848094572,2.9142037207080471,0.094999996945261955,2.9126654267311096
38,0.10838709230865201,2.9136768771756079,0.074999997392296791,2.9158636927604675
39,0.096129028787536,2.9131396201349076,0.094999994151294231,2.9133783578872681
40,0.087741932561320637,2.9133719936493905,0.069999996572732925,2.9128689169883728
41,0.11161289988986907,2.9123276972001597,0.069999998435378075,2.9122480750083923
42,0.11354838275621014,2.9116349451003538,0.14499999769032001,2.908112645149231
43,0.09741935133934021,2.9121240185153101,0.099999996833503246,2.9093756079673767
44,0.11870967332393892,2.9114429181621921,0.15499999560415745,2.9121271371841431
45,0.09870967449199769,2.9111653220268989,0.10499999206513166,2.9090530872344971
46,0.11354838371757538,2.909130903982347,0.084999997168779373,2.9145084619522095
47,0.11548386718476972,2.9104433290420042,0.084999997168779373,2.9115757942199707
48,0.13741935020492924,2.9095513282283658,0.10499999765306711,2.9075434803962708
49,0.10322580354348306,2.9102763206728044,0.12999999150633812,2.9088771939277649
50,0.10129031839389954,2.9087844894778345,0.089999995194375515,2.909182071685791
51,0.10064515795919203,2.9082770424504436,0.094999996945261955,2.9081435799598694
52,0.09870967389114442,2.9083634115034536,0.11499999463558197,2.9067044854164124
53,0.10580644816640884,2.9075337456118677,0.11499999742954969,2.9057418704032898
54,0.10193547882860707,2.907163481558523,0.084999999031424522,2.9075546860694885
55,0.093548383683927594,2.9073737821271344,0.1249999925494194,2.9066271185874939
56,0.099999995842095346,2.9062806329419537,0.14499999210238457,2.9054255485534668
57,0.10580644648401968,2.9068399321648384,0.084999996237456799,2.9060773849487305
58,0.11935483255693989,2.9056291964746292,0.16499999351799488,2.9055613875389099
59,0.11612902822033051,2.905331826979114,0.084999997168779373,2.9066142439842224
60,0.1077419318739445,2.9050050166345414,0.13499999232590199,2.9039259552955627
61,0.1135483815545036,2.9046145100747385,0.11999999359250069,2.903293788433075
62,0.097419351579681526,2.9039111521936234,0.15999999642372131,2.9027141928672791
63,0.11483870554835565,2.9033105911747104,0.099999996833503246,2.9032767415046692
64,0.099354835527558485,2.9033377170562744,0.079999997280538082,2.9035694599151611
65,0.11677418985674458,2.9020008963923298,0.099999997764825821,2.9023759365081787
66,0.097419351219169559,2.9024479619918333,0.064999998547136784,2.9045982360839844
67,0.1161290303834023,2.9017351442767727,0.10499999299645424,2.903542697429657
68,0.11161289940918645,2.901410372026505,0.12999999336898327,2.8995053768157959
69,0.085161287457712231,2.9014553485378141,0.0699999975040555,2.9017267227172852
70,0.13870967263656278,2.9004789167834866,0.11499999463558197,2.9009107947349548
71,0.10967741546130949,2.8998235579459899,0.079999996349215508,2.8997799754142761
72,0.10838709339018791,2.899086606117987,0.059999997727572918,2.8994275331497192
73,0.086451610610369711,2.89981234458185,0.12499999068677425,2.8970531225204468
74,0.11935483472001168,2.8983583065771286,0.15999999269843102,2.8985386490821838
75,0.13548386673773488,2.8983491466891382,0.10499999765306711,2.8976911902427673
76,0.11741934981076949,2.8971890711015269,0.11999999359250069,2.8975197672843933
77,0.11677418937606196,2.8970983105321086,0.14999999385327101,2.8959759473800659
78,0.15096773627784946,2.8964279467059719,0.09999999962747097,2.8973471522331238
79,0.1225806415802048,2.8958729159447456,0.19999999180436134,2.8964406847953796
80,0.14322580108719488,2.8951121607134418,0.1549999937415123,2.8960261344909668
81,0.18451612322561203,2.8940336242798836,0.099999993108212948,2.893671989440918
82,0.10967741546130949,2.8940425072946856,0.16499999724328518,2.8941125869750977
83,0.13354838206883399,2.8924471639817759,0.074999997392296791,2.8949527740478516
84,0.13999999542870828,2.89307596606593,0.19499999657273293,2.8922333717346191
85,0.17225805898347207,2.8914733855955062,0.15499999560415745,2.8909090161323547
86,0.1625806405659645,2.8910642362410024,0.13499999791383743,2.8914660215377808
87,0.15354838210248178,2.8903050422668457,0.20499999076128006,2.8863301277160645
88,0.1709677379938864,2.8888192715183383,0.19499999657273293,2.8877996802330017
89,0.19032257386753637,2.8869587990545456,0.21499999612569809,2.8887656927108765
